index,Label,brand,name,price,rank,ingredients,Combination,Dry,Full,Light,Matte,Medium,Natural,Normal,Oily,Radiant,Sensitive,X,Y
176,Moisturizer_Dry,LA MER,The Renewal Oil Mini,130,4.0,"Limnanthes Alba (Meadowfoam) Seed Oil, Dimethicone, Caprylic/Capric Triglyceride, Water, Trisiloxane, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Polydecene, Hydrogenated Polydecene, Butylene Glycol, Propanediol, Glycerin, Algae (Seaweed) Extract, Brassica Campestris (Rapeseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Camelina Sativa Seed Oil, Oxycoccus Palustris (Cranberry) Seed Oil, Olea Europaea (Olive) Fruit Oil, Hippophae Rhamnoides Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Laminaria Ochroleuca Extract, Laminaria Saccharina Extract, Hydrolyzed Algin, Sea Salt/Maris Sal/Sel Marin, Chlorella Vulgaris Extract, Salicornia Herbacea Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Laminaria Digitata Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Magnolia Officinalis Bark Extract, Yeast Extract/Faex/Extrait De Levure, Crithmum Maritimum Extract, Commiphora Mukul Resin Extract, Citrus Aurantifolia (Lime) Peel Extract, Molasses Extract/Saccharum Officinarum/Extrait De Melasse, Sucrose, Acetyl Hexapeptide-8, Acetyl Glucosamine, Caffeine, Tocopheryl Acetate, Phenyl Trimethicone, Sodium Chloride, Tetrahexyldecyl Ascorbate, Alcohol Denat., Fragrance, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Geraniol, Limonene, Citral, Benzyl Benzoate, Coumarin, Citronellol, Bht, Phenoxyethanol, Yellow 5 (Ci 19140), Yellow 6 (Ci 15985)",1,1,0,0,0,0,0,1,1,0,1,12.021953,-78.92552
178,Moisturizer_Dry,LANCER,The Method: Nourish,125,4.5,"-Proprietary Oxygen-boosting Complex: Features a compound isolated from Nasturtium flowers, which gives skin a healthy-looking glow.
-Hexapeptide 48: Boosts skin’s ability to retain moisture, reduces the appearance of wrinkle depth, and increases skin smoothness.
-Rare Grape Polyphenol, O-Viniferin: Helps to protect skin from environmental stressors.

Water, Caprylic/Capric Triglyceride,Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Butyrospermum Parkii (Shea) Butter, Squalane, Cetyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Stearic Acid, Dimethicone Crosspolymer, Cetyl Phosphate, Vitis Vinifera (Grape) Juice Extract, Tropaeolum Majus Extract, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Rice Protein, Hexapeptide-48 HCl, Dipotassium Glycyrrhizate, Sodium Hyaluronate Crosspolymer, Phytosterols, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Carbomer, Ethylhexyl Stearate, Disodium EDTA, Sodium Isostearate, Aminomethyl Propanol, Propanediol, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Pentylene Glycol, Fragrance, Limonene.",1,1,0,0,0,0,0,1,1,0,1,-69.37404,-24.482746
180,Moisturizer_Dry,TATCHA,Gold Camellia Beauty Oil,95,4.6,"-Japanese Camellia Oil (Tsubaki): Seals in moisture and nourishes with of Vitamins A, B, D and E and nourishing Omegas 3, 6, and 9; this featherweight botanical oil is richer in oleic acid than olive oil.
-Rice Bran Oil, Macadamia Nut Oil, and Squalane: Provide antioxidant protection and are blended together with camellia oil to make it a perfect match for all skin types.

Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Squalane (Olive Origin), Camellia Japonica Seed Oil, Fragrance (Natural), Polyglyceryl-10 Pentaisostearate, Dimer Dilinoleyl Dimer Dilinoleate, Phytosteryl Macadamiate (Macadamia), Oryza Sativa (Rice) Germ Oil, Water, Tocopherol, Stearyl Glycyrrhetinate (Licorice Extract), Oryzanol (Rice Bran Oil Extract), Inositol (Rice Extract), Camellia Sinensis (Green Tea) Leaf Extract, Alcohol, Glycerin, Algae Extract, Gold, Phenoxyethanol.",1,1,0,0,0,0,0,1,1,0,1,37.3916,-20.931868
181,Moisturizer_Dry,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Overnight Serum,88,4.4,"-Ferulic Acid (Plant-based Antioxidant): Enhances properties of other vitamins for healthy skin and offers sun damage protection.
-Retinol: Helps smooth the appearance of wrinkles and lines while hydrating.
-Niacinamide (Vitamin B3): Supports the skin barrier and reduces the appearance of wrinkles and hyperpigmentation.

Water, DiCaprylyl Carbonate, Niacinamide, Cetyl Alcohol, Propanediol, Isostearyl Alcohol, Jojoba Esters, Retinol, Ferulic Acid, Collagen Amino Acids, Sodium Hyaluronate, Hexylresorcinol, Ellagic Acid, Gallic Acid, Silybum Marianum Ethyl Ester, Tocopherol, Phospholipids, Camellia Sinensis Leaf Extract, Linoleic Acid, Linolenic Acid, Mandelic Acid, Lactic Acid, Sodium PCA, Retinyl Palmitate/Carrot Polypeptide, Retinyl Palmitate, Glycerin, Evodia Rutaecarpa Fruit Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Glycine Soja (Soybean) Oil, Caprylic/Capric Triglyceride, Polyglycerin-3, Tricaprylin, Acrylates/Carbamate Copolymer, Butylene Glycol, BHT, Butylene Glycol Cocoate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polymethyl Methacrylate, Xanthan Gum, Ethylcellulose, Disodium EDTA, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Octoxynol-9, Phenoxyethanol.",1,1,0,0,0,0,0,1,1,0,1,16.435806,18.626411
182,Moisturizer_Dry,SMASHBOX,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,42,3.9,"Octinoxate 7.50%, Octisalate 4.00%, Oxybenzone 2.50%, Titanium Dioxide 1.10%, Water, Dimethicone, Butylene Glycol, Propanediol, Glyceryl Stearate, Phenyl Trimethicone, Behenyl Alcohol, Trioctyldodecyl Citrate, Polymethylsilsesquioxane, Ascorbyl Glucoside, Peg-40 Stearate, Polyglyceryl-10 Pentastearate, Octyldodecyl Stearoyl Stearate, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Pyrus Malus (Apple) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Octyldodecyl Neopentanoate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polyglyceryl-6 Polyricinoleate, Laminaria Saccharina Extract, Glycyrrhetinic Acid, Sucrose, Scutellaria Baicalensis Root Extract, Lecithin, Sodium Stearoyl Lactylate, Caffeine, Acetyl Hexapeptide-8, Cholesterol, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Tocopheryl Linoleate/Oleate, Linoleic Acid, Dimethoxytolyl Propylresorcinol, Squalane, Sodium Pca, Urea, Bisabolol, Isopropyl Titanium Triisostearate, Glycerin, Oryzanol, Sodium Hyaluronate, Trehalose, Polyquaternium-51, Stearic Acid, Silica, Ergothioneine, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Alumina, Disodium Edta, Phenoxyethanol, Sodium Dehydroacetate, Chlorphenesin, [+/- Iron Oxides (Ci 77492), Zinc Oxide (Ci 77497), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)]",1,1,0,1,0,0,0,1,1,0,1,60.046684,7.2343516
186,Moisturizer_Dry,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,"-Zinc Oxide: Delivers broad-spectrum sun protection.
-Titanium Dioxide: Delivers broad-spectrum sun protection.
-Mica Minerals: Diffuse light, blurring imperfections.
-Apple Extract: Gives skin a firmer, healthier, more lifted look.

Water, Cyclopentasiloxane, Propanediol, Dimethicone, Iron Oxides, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Phenoxyethanol, Pyrus Malus (Apple) Fruit Extract, Sodium Chloride, Mica, Dimethicone/PEG-10/15 Crosspolymer, Titanium Dioxide, Triethoxycaprylylsilane, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Chondrus Crispus Extract, Tetrasodium EDTA, Hydrolyzed Chondrus Crispus Extract, Methylisothiazolinone, Tin Oxide, Sodium Hyaluronate.",1,1,0,0,0,0,0,1,1,0,1,-10.137271,-22.747988
188,Moisturizer_Dry,ORIGINS,GinZing™ SPF 40 Energy-Boosting Tinted Moisturizer,39,4.0,"Octinoxate 7.5%, Octisalate 2.0%, Octocrylene 2.0%, Titanium Dioxide 3.0%, Zinc Oxide 3.0%Water, Butylene Glycol, Cetyl Alcohol, Neopentyl Glycol Diheptanoate, C12-15 Alkyl Benzoate, Dimethicone, Laureth-4, Polyethylene, Peg-100 Stearate, Hydrogenated Lecithin, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Limonene, Linalool, Citral, Garcinia Mangostana Peel Extract, Panax Ginseng (Ginseng) Root Extract, Citrus Aurantium Amara (Bitter Orange) Flower Wax, Castanea Sativa (Chestnut) Seed Extract, Psidium Guajava (Guava) Fruit Extract, Citrus Aurantium Amara (Bitter Orange) Flower Water, Laminaria Saccharina Extract, Triticum Vulgare (Wheat) Germ Extract, Adenosine Phosphate, Pantethine, Creatine, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Folic Acid, Tourmaline, Cordyceps Sinensis Extract, Ethylhexylglycerin, Acetyl Carnitine Hcl, Caffeine, Rhodochrosite, Sodium Hyaluronate, Isopropyl Myristate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Trehalose, Polyglyceryl-3 Beeswax, Pvp/Hexadecene Copolymer, Squalane, Caprylyl Glycol, Tocopheryl Acetate, Yeast Extract/Faex/Extrait De Levure, Isostearic Acid, Polymethyl Methacrylate, Dimethicone Silylate, Polyhydroxystearic Acid, Magnesium Ascorbyl Phosphate, Nylon-12, Xanthan Gum, Hexylene Glycol, Polysorbate 60, Silica, Bht, Phenoxyethanol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891) * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",1,1,0,0,0,0,0,1,1,0,0,-31.869387,11.067588
189,Moisturizer_Dry,CAUDALIE,Premier Cru Cream,140,4.4,"-Vine Resveratrol and Micro Hyaluronic Acid Complex with Peptides: Provide anti-wrinkle, firming, and lifting action.
-Viniferine: Improves the look of dark spots for a radiant complexion.
-Grape Seed Polyphenols: Provide antioxidants and skin protection.
-Grape Seed Oil and Apricot Butter Sesame Oil, Vinolevure®: Strengthen and moisturize.

Water, Butylene Glycol*, Caprylic/Capric Triglyceride*, Hydrogenated Ethylhexyl Olivate*, Cetearyl Alcohol*, Cetearyl Glucoside*, Hydrogenated Olive Oil Unsaponifiables*, Niacinamide, Sesamum Indicum (Sesame) Seed Oil*, Vitis Vinifera (Grape) Seed Oil*, Prunus Armeniaca (Apricot) Kernel Oil*, Coco-Caprylate/Caprate*, Glycerin*, Hydrolyzed Hyaluronic Acid*, Palmitoyl Grape Seed Extract*, Palmitoyl Grapevine Shoot Extract*, Hydrogenated Apricot Kernel Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7*, Tocopherol*, Sodium Carboxymethyl Beta-Glucan, Adenosine, Pentaerythrityl Distearate, Potassium Cetyl Phosphate, Carbomer, Caprylyl Glycol, Sorbitan Isostearate*, Parfum (Fragrance), Ethylhexyl Palmitate, Xanthan Gum, Potassium Sorbate, Lecithin*, Tribehenin*, Sodium Hydroxide, Sodium Phytate*, Lactic Acid, Citronellol, Coumarin, Geraniol, Linalool. *Plant Origin.",1,1,0,0,0,0,0,1,1,0,1,26.828857,42.71642
190,Moisturizer_Dry,CAUDALIE,Resveratrol Lift Face Lifting Soft Cream,76,3.9,"-Vine Resveratrol with Micro Hyaluronic Acids: Supports antiaging; supports the skin's production of natural hyaluronic acid.
-Peptides: Help create the appearance of lifted, redefined contours.
-Grape Oil and Shea Butter: Nourish skin.
-Soft Focus Pigments: Instantly smooth and blur the look of imperfections.

Water, Coco-Caprylate/Caprate*, Caprylic/Capric Triglyceride*, Octyldodecyl Myristate*, Glycerin*, Butyrospermum Parkii (Shea) Butter Extract*, Butylene Glycol, Cetearyl Alcohol*, C12-16 Alcohols*, Methyl Methacrylate Crosspolymer, Vitis Vinifera (Grape) Seed Oil*, Polymethyl Methacrylate, Cetearyl Glucoside*, Polyacrylate Crosspolymer-6, Ci 77891 (Titanium Dioxide), Hydrogenated Lecithin*, Palmitic Acid*, Fragrance, Potassium Cetyl Phosphate, Palmitoyl Grapevine Shoot Extract*, Caprylyl Glycol, Ci 77019 (Mica), Tocopherol*, Helianthus Annuus (Sunflower) Seed Oil*, Sorbitan Laurate*, Xanthan Gum, Hydrolyzed Hyaluronic Acid , Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Hyaluronic Acid, Sodium Phytate*, Dehydroacetic Acid, Silica, Sodium Hydroxide, , Tin Oxide, Alcohol*, Citric Acid*, Benzyl Alcohol , Butylphenyl Methylpropional, Coumarin, Limonene, Linalool. *Plant Origin.",1,1,0,0,0,0,0,1,0,0,1,59.88716,-22.38322
191,Moisturizer_Dry,SHISEIDO,White Lucent MultiBright Night Cream,92,4.1,Visit the Shiseido boutique,1,1,0,0,0,0,0,1,1,0,0,-4.877568,7.792841
192,Moisturizer_Dry,DR. DENNIS GROSS SKINCARE,C+ Collagen Deep Cream,72,4.2,"-E-O-Ethyl Ascorbic Acid: Maintains its acidic properties to penetrate into the skin, minimizing and preventing the appearance of hyperpigmentation, fine lines, and wrinkles.
-Collagen Amino Acids: Plant sourced collagen; smaller molecular weight amino acids which are the building blocks of peptides and proteins.
-Energy Complex: Supports natural cellular metabolism and contains antioxidant properties.
-Camellia Japonica Seed Oil: Moisturizes and contains anti-inflammatory properties.

Water, Glycerin, Butylene Glycol, Camellia Japonica Seed Oil, Oryza Sativa (Rice) Bran Oil, Dimethicone, Sucrose, Pentylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 3-O-Ethyl Ascorbic Acid, Collagen Amino Acids, Niacinamide, Carnitine HCl, Hydroxyproline, Glycine, Carnitine, Squalane, Dipotassium Glycyrrhizate, Tocopherol, Saccharide Isomerate, Acetyl Hexapeptide-8, Superoxide Dismutase, Leuconostoc/Radish Root Ferment Filtrate, Ubiquinone, Aloe Barbadensis Leaf Juice, Camellia Sinensis Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lactobacillus Ferment, Undaria Pinnatifida Extract, Glycolic Acid, Lecithin, Biotin, Maltodextrin, Elettaria Cardamomum Seed Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Cananga Odorata Flower Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coffea Arabica (Coffee) Seed Extract, Cucumis Melo (Melon) Fruit Extract, Cupressus Sempervirens Leaf/Stem Extract, Fucus Vesiculosus Extract, Jasminum Officinale (Jasmine) Flower Extract, Rose Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Santalum Album (Sandalwood) Wood Extract, Triethyl Citrate, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, 1,2-Hexanediol, Sorbitan Isostearate, Caprylyl Glycol, Hydroxyethylcellulose, Sodium Phytate, Sodium Citrate, Citric Acid, Trisodium EDTA, Ammonium Hydroxide, Tromethamine, Potassium Hydroxide, Polysorbate 60, Carbomer, Alcohol, Disodium Phosphate, Sodium Phosphate, Phenoxyethanol, Potassium Sorbate.",0,1,0,0,0,0,0,1,0,0,1,69.19343,18.489193
193,Moisturizer_Dry,KORRES,Wild Rose Vitamin C Active Brightening Oil,54,4.4,"-Super Vitamin C: Absorbs 1,000 percent better than pure ascorbic acid, and minimizes the appearance of skin discolorations.
-Wild Rose Oil: Helps to improve the appearance of fine lines and even skin tone for a smooth, radiant complexion.
-Camapu Extract: Improves visible signs of aging, and improves skin tone.
-Bisabolol and Ginger Root Extract: Defend against redness caused by air pollutants, extreme temperatures, UV rays, and harsh cleansers.

Isoamyl Laurate, Caprylic/Capric Triglyceride, Prunus Armeniaca (Apricot) Kernel Oil, Ascorbyl Tetraisopalmitate, Squalane, Helianthus Annuus (Sunflower) Seed Oil, Dimethyl Isosorbide, Rosa Canina Fruit Oil, Rosa Gallica Flower Powder, Alcohol Denat., Water, Bisabolol, Citronellol, Geraniol, Glyceryl Caprylate, Physalis Angulata Extract, Rosa Damascena Flower Oil, Rosmarinus Officinalis (Rosemary) Extract, Tocopherol, Tocopheryl Acetate, Zingiber Officinale (Ginger) Root Extract.",1,1,0,0,0,0,0,1,1,0,1,43.64351,-30.475569
195,Moisturizer_Dry,SATURDAY SKIN,Waterfall Glacier Water Cream,39,4.6,"-Alaska Glacier Water: Mineral-rich water protects skin from free radicals while promoting optimal absorption of moisture.
-Xpertmoist: A fusion of ferment extract and amino acids that shields skin from dehydration while improving skin vitality.
-Iceland Moss: Calms and reduces redness while promoting hydration.
-Cha-7 es Complex™: An exclusive peptide formula that promotes skin's natural regeneration process.

Water, Glycerin, Propanediol, 1,2-Hexanediol, Betaine, Pentylene Glycol, Polymehtylsilsequioxane, Sodium Acrylate/Sodium Acryloyldimethyl Taureate Copolymer, Cyclohexasiloxane, Isohexadecane, Hydroxyethyl Acrylate/Soduium Acryloyldimethyl Taurate Copolymer, Cyclopentasiloxane, Isohexadecane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Polysorbate 80, Ethylhexylglycerin, Sorbitan Oleate, Disodium EDTA, Glyceryl Acrylate/Acrylic Acid Copolymer, Caprylyl Glycol, Hydrogenated Lecithin, Cetraria Islandica Extract, Ferment Extract, Xanthan Gum, Phenoxyethanol, Alanine, Proline, Serine, Sodium Phosphate, Sodium Hydroxide, sh-Oligopeptide-1, sh-Polypeptide-1, sh-Oligopeptide-2, sh-Polypeptide-22, sh-Polypeptide-45, sh-Polypeptide-8, sh-Polypeptide-9.",1,1,0,0,0,0,0,1,1,0,1,42.02847,42.784027
199,Moisturizer_Dry,JOSIE MARAN,100 percent Pure Argan Oil Light,48,4.4,"-Argan Oil: Balances, protects, and hydrates skin with essential fatty acids, vitamin E, and antioxidants.

Argan Oil Isostearyl Esters**. **Natural.",1,1,0,0,0,0,0,0,1,0,1,5.745837,-14.794454
200,Moisturizer_Dry,MILK MAKEUP,Cooling Water,24,3.8,"-Caffeine: Acts as an anti-inflammatory known for de-puffing.
-Sea Water: Acts as an anti-inflammatory; soothes.
-Aloe Barbadensis Leaf Juice: Soothes and contains anti-inflammatory properties.
-Kappaphycus Alvarezii Extract: Hydrates.

Water, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sodium Stearate, Pentylene Glycol, Isosteareth-2, Glycerin, Sea Water, Manganese Gluconate, Nylon-12, Caffeine, Phenoxyethanol, Chlorphesin, Blue 1.",1,1,0,0,0,0,0,1,1,0,1,-2.7431097,21.127499
202,Moisturizer_Dry,ESTÉE LAUDER,Resilience Lift Night Lifting/Firming Face and Neck Creme,92,4.2,Visit the Estée Lauder boutique,1,1,0,0,0,0,0,1,1,0,0,0.16845088,9.560821
203,Moisturizer_Dry,OLEHENRIKSEN,Truth Revealed™ Brightening Broad Spectrum SPF 15 Moisturizer,55,4.2,"-Vitamin C Derivatives: Help brighten skin and target visible signs of aging.
-Microalgae and Palmitoyl Tripeptide-5: Help visibly firm and smooth skin.
-Omega-3: Helps nourish and hydrate with essential fatty acids.
-Carrot and Chamomile Extracts: Help condition skin.
-Avobenzone 2%, Octinoxate 4%, and Octisalate 4%

Water, Cocoglycerides, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Glycerin, Cetearyl Alcohol, Butyl Methoxydibenzoylmethane, Glyceryl Stearate, Ceteareth-20, PEG-100 Stearate, Dimethicone, Phenoxyethanol, Parfum/Fragrance, Tetrahexyldecyl Ascorbate, Polyacrylate-13, Aminomethyl Propanol, Pullulan, Plukenetia Volubilis Seed Oil, Carbomer, Vaccinium Myrtillus (Bilberry) Fruit Extract, Tocopheryl Acetate, Polyisobutene, Allantoin, Saccharum Officinarum (Sugar Cane) Extract, Ethylhexylglycerin, Potassium Sorbate, Bisabolol, Nannochloropsis Oculata Extract, Tetrasodium Glutamate Diacetate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Polysorbate 20, Aroma/Flavor, Sorbitan Isostearate, Acer Saccharum (Sugar Maple) Extract, Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Kernel Extract, Chamomilla Recutita (Matricaria) Flower Extract, Corylus Americana (Hazel) Seed Extract, Daucus Carota Sativa (Carrot) Root Extract, Palmitoyl Tripeptide-5, Chondrus Crispus (Carrageenan) Extract, Sodium Benzoate, BHT, Schinus Terebinthifolius Seed Extract, Sodium Hydroxide, Citric Acid, Calcium Ascorbate, Sodium Hyaluronate, Tocopherol, Benzyl Benzoate, Citral, Limonene, Linalool, Benzyl Alcohol.",1,1,0,0,0,0,0,1,1,0,1,-46.811024,-51.12239
